,Close,Volume,Volatility,30 mavg,30 std,30 upper band,30 lower band,26 ema,12 ema,MACD,Signal,Crossover,btc_total_bitcoins,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions_total,btc_estimated_transaction_volume_usd
416,1079.98,109478000,0.03592659123317094,990.5976666666664,56.13079544970232,1102.8592575660712,878.3360757672618,1003.2182603306441,1032.139971175987,28.921710845343,26.862575575763127,2.0591352695798726,16174600.0,3242870.5929099997,440779902286.0,2121402.4,159.91401438,7.785779365850001,503952.0,198359102.0,194658608.624
417,1115.3,186869000,0.03615170806061144,996.9519999999998,59.120627090605595,1115.193254181211,878.7107458187886,1011.520611417263,1044.9338217642967,33.41321034703367,28.172702530017236,5.240507817016432,16176325.0,3023757.71501,440779902286.0,2066770.0,165.81707207,7.6556784243,487720.0,198638192.0,239455904.82599998
418,1117.44,136100000,0.022229381443299098,1003.4996666666665,61.258699733088996,1126.0170661328445,880.9822672004885,1019.3664920530214,1056.0886184159433,36.72212636292193,29.882587296598178,6.8395390663237485,16178050.0,3045669.0028,440779902286.0,2084941.35,183.25580355,7.623538916930001,489247.0,198922216.0,223493550.83
419,1166.72,189454000,0.05113480526604486,1012.6339999999999,64.51015266794558,1141.654305335891,883.6136946641087,1030.2815667157606,1073.1088309673366,42.827264251576025,32.47152268759375,10.355741563982278,16179925.0,3286693.16849,440779902286.0,2381379.0,211.65472424,7.574145673160001,551454.0,199248129.0,329524919.718
420,1173.68,330759000,0.058303796605548415,1021.7053333333332,67.41802141826993,1156.541376169873,886.8692904967934,1040.9036728849637,1088.5813185108234,47.67764562585967,35.51274727524693,12.164898350612738,16181962.5,3637273.77313,440779902286.0,2628973.5,230.61490244,7.759859251519999,590852.0,199598880.0,377500126.85
421,1143.84,139961000,0.043939711847810876,1029.2469999999998,68.02156626318482,1165.2901325263695,893.2038674736302,1048.528586004596,1097.0826541245428,48.554068119946805,38.121011444186905,10.4330566757599,16184050.0,3659185.0609199996,440779902286.0,2521531.75,191.30417997,8.01543116889,561871.0,199925401.0,227869925.569
422,1165.2,116486000,0.03198592516306212,1037.4286666666665,69.14914065506262,1175.7269479767917,899.1303853565412,1057.1709129672188,1107.5622457976901,50.391332830471356,40.575075721443795,9.81625710902756,16186275.0,3900209.22661,440779902286.0,2725922.6,161.17260121,10.6359831219,462926.0,200190604.0,199679377.838
423,1179.97,131570000,0.015763112621507248,1046.0413333333333,70.304902499062,1186.6511383314573,905.4315283352094,1066.2671416363137,1118.7019002903533,52.43475865403957,42.94701230796296,9.487746346076612,16188075.0,3155225.44175,440779902286.0,2305227.8,195.38746144,8.37129395536,501496.0,200475159.0,263969347.795
424,1179.97,184956000,0.01816147868166145,1054.7236666666665,70.22213313937425,1195.167932945415,914.279400387918,1074.6895755891794,1128.1277617841452,53.43818619496574,45.04524708536352,8.392939109602217,16189987.5,3352427.03186,440779902286.0,2451281.25,227.37147230000002,7.815389764510001,542156.0,200800573.0,254779003.314
425,1222.5,229057000,0.03501840490797541,1064.7943333333333,71.93421777896526,1208.6627688912638,920.9258977754027,1085.638495915907,1142.6465676635073,57.0080717476003,47.437812017810884,9.570259729789413,16191787.5,3155225.44175,440779902286.0,2416017.4,229.59036693,7.895846252949999,531642.0,201116456.0,288085091.743
426,1251.01,368275000,0.037177960208151985,1074.148,77.28198944394575,1228.7119788878913,919.5840211121084,1097.8882369591734,1159.3178649460447,61.42962798687131,50.23617521162298,11.193452775248332,16193750.0,3440072.18302,440779902286.0,2702443.5,252.22663973,8.46418895607,565741.0,201445884.0,434381700.806
427,1274.99,315739000,0.02321586835975177,1083.680333333333,83.78285605570471,1251.2460454447423,916.1146212219236,1111.0068860733086,1177.1135780312684,66.10669195795981,53.410278560890355,12.696413397069456,16195637.5,3458650.3231900004,445545600358.0,2670737.95,259.68606189,8.211008571439999,583122.0,201783194.0,426416987.39
428,1255.15,183270000,0.03895151973867673,1091.7919999999997,88.24506087184844,1268.2821217436965,915.3018782563029,1121.684153771582,1189.1191814110732,67.43502763949118,56.215228376610526,11.219799262880656,16197287.5,3069265.8497200003,460769358090.0,2317878.0,222.87178018,8.94037897453,489871.0,202052069.0,257999763.717
429,1267.12,134127000,0.023068059852263418,1099.6989999999996,93.00786738506385,1285.7147347701273,913.683265229872,1132.4571794181315,1201.1193073478312,68.66212792969964,58.704608287228346,9.95751964247129,16199125.0,3367030.44708,460769358090.0,2524232.85,216.69618574,9.321257541749999,524842.0,202332808.0,220204063.35799998
430,1272.83,153657000,0.008956419946104422,1107.363333333333,97.52972934314705,1302.4227920196272,912.3038746470389,1142.8551661278996,1212.151721602011,69.29655547411153,60.82299772460499,8.47355774950654,16200900.0,3252505.60194,460769358090.0,2484820.8,238.98093612,8.94679555748,537228.0,202620539.0,292399611.764
431,1223.54,291256000,0.057824018830606276,1113.903333333333,98.55149731479936,1311.0063279629317,916.8003387037343,1148.831820488796,1213.9037644324708,65.0719439436748,61.67278696841895,3.399156975255849,16202812.5,3504460.2612400004,460769358090.0,2609873.4,269.77191295,8.23388332704,571328.0,202948441.0,333212201.649
432,1150.0,332603000,0.073113043478261,1117.6316666666664,97.69885447686865,1313.0293756204037,922.2339577129292,1148.9183523044408,1204.0724160582445,55.15406375380371,60.36904232549591,-5.2149785716922,16204587.5,3252505.60194,460769358090.0,2250201.3,233.7307623,7.83796320777,526232.0,203245549.0,301922502.864
433,1188.49,212283000,0.04731213556697996,1121.8696666666663,97.93054838395432,1317.7307634345748,926.0085698987576,1151.8495854670748,1201.675121280053,49.82553581297816,58.26034102299236,-8.434805210014197,16206437.5,3389935.4161,460769358090.0,2399093.4,236.67178552,8.190491891439999,541481.0,203549181.0,264212241.0
434,1116.72,563796000,0.1730245719607422,1123.6579999999997,97.30764421898563,1318.273288437971,929.0427115620284,1149.247393950995,1188.6051026215832,39.35770867058818,54.47981455251153,-15.122105881923346,16208387.5,3573175.1683300002,460769358090.0,2329338.9,257.91797636,7.830872005289999,551014.0,203857663.0,300514966.41400003
435,1175.83,283320000,0.06591939310954814,1129.706333333333,94.59645639216323,1318.8992461176595,940.5134205490066,1151.216475880551,1186.6397022182628,35.42322633771187,50.6684969095516,-15.245270571839733,16210250.0,3412840.38513,460769358090.0,2359087.2,217.66771727,8.69179138885,518975.0,204138344.0,245097064.43
436,1221.38,227176000,0.04226366896461389,1137.4633333333331,92.14192195526215,1321.7471772438575,953.1794894228088,1156.4137739634732,1191.9843634154531,35.57058945197991,47.64891541803727,-12.078325966057356,16212187.5,3550270.1993,460769358090.0,2509817.7,190.62879952,11.7864706612,422478.0,204359454.0,213603425.36200002
437,1231.92,380277000,0.016510812390414895,1145.0456666666664,90.15669144112172,1325.3590495489098,964.732283784423,1162.0068277439568,1198.1283075053834,36.1214797614266,45.34342828671514,-9.22194852528854,16214000.0,3321220.50902,460769358090.0,2417768.25,220.75092528,9.19165614074,516184.0,204632533.0,305232654.968
438,1240.0,245306000,0.019427419354838642,1153.0729999999999,87.40019561842166,1327.8733912368432,978.2726087631565,1167.784099762923,1204.570106350709,36.786006587786005,43.63194394692932,-6.8459373591433135,16215950.0,3573175.1683300002,460769358090.0,2657111.6,256.53171308,8.859680323500001,561534.0,204942928.0,340925457.299
439,1249.61,297805000,0.009490961179888046,1161.705333333333,83.50602479744629,1328.7173829282256,994.6932837384405,1173.845277558262,1211.4993207582922,37.65404320003017,42.4363637975495,-4.782320597519323,16217725.0,3252505.60194,460769358090.0,2446625.6,236.25501962,8.660321032110001,526478.0,205235362.0,321158673.983
440,1187.81,638568000,0.08885259427012734,1167.8139999999996,78.14412187393705,1324.1022437478737,1011.5257562521256,1174.879701442835,1207.8548098724011,32.975108429566035,40.54411272395281,-7.569004294386772,16219637.5,3504460.2612400004,460769358090.0,2470016.0,264.55158129,7.839233664169999,594405.0,205562396.0,498470434.731
441,1100.23,706599000,0.07324832080564986,1170.9056666666663,73.26439205128322,1317.4344507692329,1024.3768825640998,1169.350093928551,1191.2971468151086,21.947052886557685,36.82470075647378,-14.877647869916096,16221562.5,3641704.8372,469886043903.0,2279486.3,244.58901754,8.086693175139999,532933.0,205854592.0,519387257.28
442,973.82,621302000,0.16062516686862044,1169.1183333333329,77.42114760920876,1323.9606285517505,1014.2760381149153,1154.8663832671766,1157.8391242281687,2.9727409609920414,30.054308797377434,-27.081567836385393,16223525.0,3712647.13922,475705205061.0,1983179.8,217.05770532,7.79754488891,505650.0,206118122.0,358857764.25699997
443,1036.74,406648000,0.08987788645176231,1168.8026666666663,77.95700941404861,1324.7166854947634,1012.888647838569,1146.1162808029412,1139.2084897315274,-6.90779107141384,22.66188882361918,-29.56967989503302,16225587.5,3925474.0452900003,475705205061.0,2267078.8,213.24681536,8.64633832547,512175.0,206389361.0,251863755.76
444,1054.23,286530000,0.024994545782229597,1168.796333333333,77.96662957619573,1324.7295924857244,1012.8630741809416,1139.309889632353,1126.134875926677,-13.175013705675838,15.494508317760175,-28.669522023436013,16227287.5,3216051.02506,475705205061.0,1948540.0,241.15787713,7.301247533580001,512637.0,206666394.0,302711967.001
445,1120.54,337391000,0.05985506987702373,1171.2186666666664,75.1583452926346,1321.5353572519357,1020.9019760813972,1137.9195274373637,1125.2741257841112,-12.64540165325252,9.866526323557636,-22.511927976810156,16229062.5,3357935.6291099996,475705205061.0,2188622.5,248.63661349999998,7.86468274744,541181.0,206954449.0,338645232.71599996
446,1049.14,380841000,0.10145452465829159,1170.1906666666662,76.64551906435321,1323.4817047953725,1016.8996285379598,1131.343266145707,1113.5611833557864,-17.78208278992065,4.3368045008619776,-22.118887290782627,16231050.0,3807236.8752599997,475705205061.0,2248010.7,269.31219918,7.258529606230001,572753.0,207275162.0,378214892.375
447,1038.59,248540000,0.027999499321195016,1167.633666666666,79.75633904039785,1327.1463447474616,1008.1209885858702,1124.4726538386176,1102.027155147204,-22.445498691413604,-1.0196561375931406,-21.425842553820463,16232900.0,3499820.23315,475705205061.0,2076531.0,235.99807634,7.4861469639800005,537474.0,207563033.0,311908483.335
448,937.52,491038000,0.11318158545951021,1161.6363333333325,89.79382324519297,1341.2239798237183,982.0486868429465,1110.624309109831,1076.7183620476342,-33.9059470621969,-7.596914322513895,-26.309032739683005,16235100.0,4161948.38537,475705205061.0,2189770.8,231.55050182,7.86606222003,540389.0,207852554.0,393959388.23800004
